experiment,repetition,state,mse,mape,r2
13,5,InfluenceSubsample,0.1962403208017349,0.901692032814026,0.4214022159576416
13,5,LeaveOneOut,0.2340915352106094,0.8080500960350037,0.3098011612892151
13,5,DataShapley,0.230308398604393,0.8449580073356628,0.3209553956985473
13,5,BetaShapley,0.2123210430145263,0.9361419677734376,0.3739895820617676
13,5,DataBanzhaf,0.1576264798641204,0.6667743921279907,0.535251796245575
13,5,DataOob,0.2631007730960846,0.93995600938797,0.2242699265480041
13,5,AME,0.1742209196090698,0.6810856461524963,0.4863245487213135
13,5,DVRL,0.1814584881067276,0.85914146900177,0.464985191822052
13,5,KNNShapley,0.192353755235672,0.6817322969436646,0.4328613877296448
13,5,LavaEvaluator,0.189548835158348,0.7381259799003601,0.4411314725875854
13,6,LossVal (epochs = 5),0.2103401869535446,0.6819551587104797,0.3798299431800842
13,6,LossVal (epochs = 30),0.2681515514850616,1.1736481189727783,0.2093781232833862
13,6,Random,0.2077602595090866,0.7535713315010071,0.3874366879463196
13,6,InfluenceSubsample,0.1893807351589203,0.7536490559577942,0.4416271448135376
13,6,LeaveOneOut,0.2547949254512787,1.0850696563720703,0.2487589716911316
13,6,DataShapley,0.1839192807674408,0.7678507566452026,0.4577297568321228
13,6,BetaShapley,0.2359615117311477,1.114290714263916,0.3042876720428467
13,6,DataBanzhaf,0.2193618267774582,0.89527827501297,0.3532304167747497
13,6,DataOob,0.2195435762405395,0.6558154821395874,0.352694571018219
13,6,AME,0.3415808379650116,0.757603108882904,-0.0071218013763427
13,6,DVRL,0.2547520697116852,1.0113741159439087,0.2488853335380554
13,6,KNNShapley,0.2634851038455963,0.8190844655036926,0.2231367230415344
13,6,LavaEvaluator,0.2591137886047363,1.1166316270828247,0.2360252141952514
13,7,LossVal (epochs = 5),0.2349782288074493,0.983136773109436,0.3071868419647217
13,7,LossVal (epochs = 30),0.1936728060245514,0.6822311878204346,0.4289723038673401
13,7,Random,0.2776058614253998,0.8659583926200867,0.181502878665924
13,7,InfluenceSubsample,0.2051189392805099,0.637692928314209,0.395224392414093
13,7,LeaveOneOut,0.2827903926372528,0.8297861814498901,0.1662167310714721
13,7,DataShapley,0.2413793206214904,0.8434358239173889,0.2883137464523315
13,7,BetaShapley,0.172197088599205,0.6683586835861206,0.4922916293144226
13,7,DataBanzhaf,0.2490110695362091,0.8670161366462708,0.2658121585845947
13,7,DataOob,0.2325295507907867,1.082916259765625,0.3144065737724304
13,7,AME,0.2745403349399566,0.7127013206481934,0.1905413269996643
13,7,DVRL,0.3232297599315643,0.7681666612625122,0.0469847321510314
13,7,KNNShapley,0.3568161725997925,1.165039300918579,-0.0520418882369995
13,7,LavaEvaluator,0.2387699484825134,1.2362914085388184,0.2960072755813598
13,8,LossVal (epochs = 5),0.2360282242298126,0.8635795712471008,0.3040909767150879
13,8,LossVal (epochs = 30),0.2504061758518219,0.9508166313171388,0.2616989016532898
13,8,Random,0.3077946901321411,0.8962661027908325,0.0924936532974243
13,8,InfluenceSubsample,0.2996804416179657,0.7882790565490723,0.1164179444313049
13,8,LeaveOneOut,0.2320304960012436,0.7710437774658203,0.3158779740333557
13,8,DataShapley,0.2540740370750427,0.9598832130432128,0.250884473323822
13,8,BetaShapley,0.3490650951862335,0.8640719056129456,-0.0291885137557983
13,8,DataBanzhaf,0.2915911674499511,0.8536173701286316,0.1402683854103088
13,8,DataOob,0.2696639597415924,1.0704748630523682,0.2049189209938049
13,8,AME,0.2567557990550995,0.7133607864379883,0.242977499961853
13,8,DVRL,0.2540509402751922,0.7876155972480774,0.2509525418281555
13,8,KNNShapley,0.3336808383464813,0.9089589715003968,0.0161706805229187
13,8,LavaEvaluator,0.2700633704662323,0.7939551472663879,0.2037413120269775
13,9,LossVal (epochs = 5),0.264772891998291,0.9082143306732178,0.2193397879600525
13,9,LossVal (epochs = 30),0.1970922350883484,0.6882794499397278,0.4188904166221618
13,9,Random,0.2224306762218475,0.6692261099815369,0.3441821932792663
13,9,InfluenceSubsample,0.3625404238700866,1.317792296409607,-0.0689194202423095
13,9,LeaveOneOut,0.2126135379076004,0.8765323162078857,0.3731271624565124
13,9,DataShapley,0.2482680976390838,0.8978342413902283,0.2680027484893799
13,9,BetaShapley,0.2090782076120376,0.7730274796485901,0.3835508227348327
13,9,DataBanzhaf,0.3814193606376648,1.1068425178527832,-0.124582290649414
13,9,DataOob,0.2561117708683014,0.8773887157440186,0.2448763847351074
13,9,AME,0.2522817254066467,0.8778197765350342,0.2561689615249634
13,9,DVRL,0.2534330785274505,0.8978357315063477,0.2527742981910705
13,9,KNNShapley,0.1973136812448501,0.9185280799865724,0.4182375073432922
13,9,LavaEvaluator,0.2057975679636001,0.8084385991096497,0.3932235240936279
13,10,LossVal (epochs = 5),0.1768566966056823,0.6378809213638306,0.4785531759262085
13,10,LossVal (epochs = 30),0.2270365059375763,0.938778817653656,0.3306022882461548
13,10,Random,0.2207196205854416,0.9715530276298524,0.3492270708084106
13,10,InfluenceSubsample,0.2536625862121582,0.8994793891906738,0.2520976066589355
13,10,LeaveOneOut,0.3990246951580047,1.3123629093170166,-0.1764901876449585
13,10,DataShapley,0.2206334322690963,0.9101279973983764,0.3494812250137329
13,10,BetaShapley,0.2336292117834091,0.7965059876441956,0.3111642599105835
13,10,DataBanzhaf,0.2463884055614471,0.8992425799369812,0.2735449075698852
13,10,DataOob,0.2396520674228668,0.7226073145866394,0.2934063673019409
13,10,AME,0.2287615984678268,0.7377809882164001,0.3255160450935364
13,10,DVRL,0.2081988602876663,0.7142735719680786,0.3861435055732727
13,10,KNNShapley,0.2589860558509826,0.6892523765563965,0.2364017367362976
13,10,LavaEvaluator,0.3023460805416107,1.230406403541565,0.1085584759712219
14,1,base,0.1995714902877807,0.8249269127845764,0.2625430822372436
14,2,base,0.3351400792598724,0.7594776749610901,-0.2384102344512939
14,3,base,0.2031436115503311,0.8126540184020996,0.2493433356285095
14,4,base,0.1688330918550491,0.8028513789176941,0.3761276602745056
14,5,base,0.2198611497879028,0.9810324907302856,0.1875686645507812
14,6,base,0.2209900617599487,0.987194001674652,0.1833971738815307
14,7,base,0.3247081041336059,0.7280982732772827,-0.1998618841171264
14,8,base,0.3133144080638885,0.8846522569656372,-0.1577599048614502
14,9,base,0.2242123782634735,0.7847992777824402,0.1714900135993957
14,10,base,0.2314290255308151,0.942713499069214,0.1448230743408203
14,1,LossVal (epochs = 5),0.2183299660682678,0.8501878976821899,0.1932266950607299
14,1,LossVal (epochs = 30),0.2391127049922943,0.7747032642364502,0.1164302825927734
14,1,Random,0.3385796546936035,0.7438114881515503,-0.2511202096939087
14,1,InfluenceSubsample,0.159082144498825,0.9742012619972228,0.4121593832969665
14,1,LeaveOneOut,0.1803550124168396,0.8554263114929199,0.333551824092865
14,1,DataShapley,0.2079225480556488,0.8541942834854126,0.2316842675209045
14,1,BetaShapley,0.2207946181297302,0.8037551045417786,0.1841193437576294
14,1,DataBanzhaf,0.2022250890731811,0.8671822547912598,0.2527375221252441
14,1,DataOob,0.2910798192024231,0.6926063895225525,-0.0755987167358398
14,1,AME,0.2591516971588135,0.9793865084648132,0.0423821806907653
14,1,DVRL,0.190333753824234,0.9230820536613464,0.296678364276886
14,1,KNNShapley,0.2715936303138733,0.8749704957008362,-0.0035933256149291
14,1,LavaEvaluator,0.2673085033893585,0.8627882599830627,0.0122411847114562
14,2,LossVal (epochs = 5),0.227260947227478,1.0931695699691772,0.160224974155426
14,2,LossVal (epochs = 30),0.2231187969446182,0.7978411316871643,0.1755310297012329
14,2,Random,0.1877729147672653,0.8353614807128906,0.306141197681427
14,2,InfluenceSubsample,0.1971247345209121,0.8252560496330261,0.2715843319892883
14,2,LeaveOneOut,0.2124142497777938,0.9493215084075928,0.2150865197181701
14,2,DataShapley,0.1968473941087722,1.120854377746582,0.2726091742515564
14,2,BetaShapley,0.2374407202005386,0.854680061340332,0.1226086616516113
14,2,DataBanzhaf,0.2037475854158401,0.8775733113288879,0.2471115589141845
14,2,DataOob,0.3648799657821655,0.9148697257041932,-0.3483051061630249
14,2,AME,0.2129918932914734,0.7434250712394714,0.2129520177841186
14,2,DVRL,0.2360295504331588,0.8247636556625366,0.1278232336044311
14,2,KNNShapley,0.2481505870819091,0.8287521600723267,0.0830335617065429
14,2,LavaEvaluator,0.2545737326145172,0.7213354706764221,0.0592986941337585
14,3,LossVal (epochs = 5),0.2768915891647339,0.928330421447754,-0.0231702327728271
14,3,LossVal (epochs = 30),0.281654417514801,0.9099280834197998,-0.0407699346542358
14,3,Random,0.2717881798744201,0.9245993494987488,-0.0043121576309204
14,3,InfluenceSubsample,0.2350419014692306,0.7661217451095581,0.1314727067947387
14,3,LeaveOneOut,0.218891367316246,0.9083393812179564,0.1911522150039672
14,3,DataShapley,0.3075475394725799,0.7570143342018127,-0.1364502906799316
14,3,BetaShapley,0.1937793642282486,0.7616555094718933,0.28394615650177
14,3,DataBanzhaf,0.2321293801069259,0.7794398665428162,0.1422351002693176
14,3,DataOob,0.2414037883281707,1.1860731840133667,0.107964277267456
14,3,AME,0.1818420588970184,0.8246670961380005,0.3280568718910217
14,3,DVRL,0.1710500717163086,1.129149079322815,0.3679354190826416
14,3,KNNShapley,0.3495602905750274,0.979825496673584,-0.2916958332061767
14,3,LavaEvaluator,0.2522774934768677,1.146332025527954,0.067783772945404
14,4,LossVal (epochs = 5),0.2433671355247497,1.409074068069458,0.1007093787193298
14,4,LossVal (epochs = 30),0.1826614737510681,0.8972193598747253,0.3250290155410766
14,4,Random,0.2076952904462814,0.7657529711723328,0.2325239777565002
14,4,InfluenceSubsample,0.3212159276008606,0.9009544253349304,-0.1869577169418335
14,4,LeaveOneOut,0.2732996642589569,0.6896301507949829,-0.0098974704742431
14,4,DataShapley,0.2412143051624298,0.8562189340591431,0.1086644530296325
14,4,BetaShapley,0.2273331880569458,1.0734652280807495,0.159958004951477
14,4,DataBanzhaf,0.286537230014801,0.7285031080245972,-0.0588128566741943
14,4,DataOob,0.264497309923172,1.390926480293274,0.0226291418075561
14,4,AME,0.234298750758171,0.91874498128891,0.1342188715934753
14,4,DVRL,0.254370629787445,0.9301310777664183,0.0600491762161254
14,4,KNNShapley,0.2988232374191284,0.7897465825080872,-0.1042121648788452
14,4,LavaEvaluator,0.2647175788879394,1.2180635929107666,0.0218151807785034
14,5,LossVal (epochs = 5),0.1979891806840896,0.9834614992141724,0.2683900594711303
14,5,LossVal (epochs = 30),0.2711313366889953,1.0038541555404663,-0.0018849372863769
14,5,Random,0.2712729871273041,0.8058667182922363,-0.0024085044860839
14,5,InfluenceSubsample,0.2624332904815674,1.186505913734436,0.0302560925483703
14,5,LeaveOneOut,0.1974813342094421,1.150908589363098,0.2702666521072387
14,5,DataShapley,0.2057264000177383,0.9875980615615844,0.2397994399070739
14,5,BetaShapley,0.2468149065971374,0.8057113289833069,0.0879691243171691
14,5,DataBanzhaf,0.3105998933315277,0.8810447454452515,-0.1477292776107788
14,5,DataOob,0.2409739196300506,0.9214117527008056,0.1095527410507202
14,5,AME,0.2873878180980682,0.7577250003814697,-0.0619559288024902
14,5,DVRL,0.3492379188537597,0.9548120498657228,-0.2905045747756958
14,5,KNNShapley,0.231484442949295,0.8435226678848267,0.144618272781372
14,5,LavaEvaluator,0.2201609015464782,0.8682573437690735,0.1864610314369201
14,6,LossVal (epochs = 5),0.2774697840213775,0.8387516140937805,-0.0253068208694458
14,6,LossVal (epochs = 30),0.2898257970809936,0.895855188369751,-0.0709648132324218
14,6,Random,0.1990406513214111,0.9688127636909484,0.264504611492157
14,6,InfluenceSubsample,0.2396313697099685,1.112417697906494,0.1145137548446655
14,6,LeaveOneOut,0.205655962228775,0.9364133477211,0.2400597333908081
14,6,DataShapley,0.2714795768260956,0.9813119173049928,-0.0031718015670776
14,6,BetaShapley,0.188178464770317,0.8412811756134033,0.3046426177024841
14,6,DataBanzhaf,0.2445229440927505,0.7528738379478455,0.0964384078979492
14,6,DataOob,0.2489600926637649,1.0226483345031738,0.0800422430038452
14,6,AME,0.2236442416906356,0.9272840023040771,0.1735894083976745
14,6,DVRL,0.2228507101535797,0.9501431584358216,0.1765216588973999
14,6,KNNShapley,0.2257133573293686,0.8884790539741516,0.1659436225891113
14,6,LavaEvaluator,0.2157657593488693,0.7826959490776062,0.202701985836029
14,7,LossVal (epochs = 5),0.3526950180530548,0.7517130374908447,-0.3032792806625366
14,7,LossVal (epochs = 30),0.247992917895317,1.202505111694336,0.0836161375045776
14,7,Random,0.2193457931280136,0.8300380110740662,0.1894730329513549
14,7,InfluenceSubsample,0.3099953234195709,0.789126455783844,-0.1454951763153076
14,7,LeaveOneOut,0.3109101951122284,0.8091958165168762,-0.1488758325576782
14,7,DataShapley,0.3579845130443573,0.7898160815238953,-0.3228249549865722
14,7,BetaShapley,0.4295443594455719,0.810651421546936,-0.5872529745101929
14,7,DataBanzhaf,0.2848834097385406,0.8108019828796387,-0.0527015924453735
14,7,DataOob,0.329701155424118,0.9121623635292052,-0.2183122634887695
14,7,AME,0.2173187285661697,0.8545921444892883,0.1969634294509887
14,7,DVRL,0.4087409675121307,0.9759033918380736,-0.5103803873062134
14,7,KNNShapley,0.2064343392848968,1.0541681051254272,0.2371834516525268
14,7,LavaEvaluator,0.3143744170665741,0.8530375957489014,-0.1616768836975097
14,8,LossVal (epochs = 5),0.2477205544710159,0.9599570631980896,0.0846225619316101
14,8,LossVal (epochs = 30),0.2496806532144546,0.7926413416862488,0.0773795843124389
14,8,Random,0.2718458473682403,1.193700671195984,-0.0045253038406372
14,8,InfluenceSubsample,0.3482517898082733,0.7683770060539246,-0.2868605852127075
14,8,LeaveOneOut,0.1687765717506408,1.1416641473770142,0.3763365149497986
14,8,DataShapley,0.2530302703380584,0.7930830121040344,0.0650021433830261
14,8,BetaShapley,0.2918857932090759,0.7397524118423462,-0.078576922416687
14,8,DataBanzhaf,0.2530251741409302,0.7284932732582092,0.0650209188461303
14,8,DataOob,0.2399724423885345,0.8423814177513123,0.1132534146308898
14,8,AME,0.2008030861616134,0.723249614238739,0.2579920887947082
14,8,DVRL,0.24298657476902,0.7522814869880676,0.1021155714988708
14,8,KNNShapley,0.2102400660514831,0.973277509212494,0.2231205701828003
14,8,LavaEvaluator,0.2895712554454803,0.9724814295768738,-0.0700241327285766
14,9,LossVal (epochs = 5),0.2004830837249755,0.756314218044281,0.2591745257377624
14,9,LossVal (epochs = 30),0.223393052816391,0.8267817497253418,0.1745176315307617
14,9,Random,0.2355271279811859,0.7808912992477417,0.1296797394752502
14,9,InfluenceSubsample,0.2120877504348755,0.8280133605003357,0.2162929773330688
14,9,LeaveOneOut,0.3331793546676636,0.8477326035499573,-0.2311649322509765
14,9,DataShapley,0.3999035954475403,0.9889398217201232,-0.4777244329452514
14,9,BetaShapley,0.2322406023740768,0.8327561020851135,0.1418241262435913
14,9,DataBanzhaf,0.3991300165653229,1.0204263925552368,-0.4748660326004028
14,9,DataOob,0.2103695273399353,0.8735237121582031,0.222642183303833
14,9,AME,0.3833658099174499,0.9341073632240297,-0.4166140556335449
14,9,DVRL,0.3102200329303741,1.0001405477523804,-0.1463255882263183
14,9,KNNShapley,0.254898726940155,0.7315360903739929,0.0580977797508239
14,9,LavaEvaluator,0.227680042386055,0.7586050033569336,0.1586763262748718
14,10,LossVal (epochs = 5),0.2047414481639862,0.7385790944099426,0.2434390783309936
14,10,LossVal (epochs = 30),0.2557437121868133,0.6600258350372314,0.0549753308296203
14,10,Random,0.2108668684959411,0.9019865393638612,0.2208043932914734
14,10,InfluenceSubsample,0.2321377247571945,0.8188080787658691,0.1422042846679687
14,10,LeaveOneOut,0.2369289249181747,0.9749433994293212,0.1244997978210449
14,10,DataShapley,0.3609805703163147,1.004534363746643,-0.3338960409164428
14,10,BetaShapley,0.2391577363014221,0.8949934244155884,0.1162638664245605
14,10,DataBanzhaf,0.2026437819004058,0.8479626178741455,0.2511903047561645
14,10,DataOob,0.5459563732147217,1.1177809238433838,-1.0174190998077393
14,10,AME,0.1805345118045807,0.8211856484413147,0.3328885436058044
14,10,DVRL,0.2385879755020141,0.8708429932594299,0.1183692812919616
14,10,KNNShapley,0.2337554097175598,0.8018673062324524,0.1362265944480896
14,10,LavaEvaluator,0.2364696413278579,0.9145673513412476,0.1261969804763794
15,1,base,0.2793685793876648,0.9493900537490844,0.0269739627838134
15,2,base,0.2902781069278717,1.0486853122711182,-0.0110234022140502
15,3,base,0.2072449922561645,0.8679551482200623,0.2781766057014465
15,4,base,0.2858813405036926,0.9357514381408693,0.0042903423309326
15,5,base,0.2286129295825958,0.9980265498161316,0.2037532329559326
15,6,base,0.3131266236305237,1.1502317190170288,-0.0906034708023071
15,7,base,0.1973015516996383,0.9267618656158448,0.3128091096878052
15,8,base,0.2788555920124054,0.9416719675064088,0.0287607312202453
15,9,base,0.2574450671672821,0.9157282710075378,0.1033324003219604
15,10,base,0.2669060230255127,0.8935920000076294,0.0703803896903991
15,1,LossVal (epochs = 5),0.2876827120780945,1.173012375831604,-0.001983642578125
15,1,LossVal (epochs = 30),0.1890144646167755,1.0408836603164673,0.3416725993156433
15,1,Random,0.2723981142044067,1.3231648206710815,0.0512517094612121
15,1,InfluenceSubsample,0.2106426358222961,1.157376050949097,0.26634281873703
15,1,LeaveOneOut,0.3960486650466919,1.211052656173706,-0.3794165849685669
15,1,DataShapley,0.221390813589096,1.148762822151184,0.2289074659347534
15,1,BetaShapley,0.2653543055057525,1.149708867073059,0.0757849216461181
15,1,DataBanzhaf,0.275158017873764,1.01684832572937,0.0416391491889953
15,1,DataOob,0.4465692043304443,1.082135796546936,-0.5553770065307617
15,1,AME,0.3122384548187256,1.17206871509552,-0.0875099897384643
15,1,DVRL,0.251196026802063,1.0001126527786257,0.1250974535942077
15,1,KNNShapley,0.2198020666837692,1.014377236366272,0.2344409823417663
15,1,LavaEvaluator,0.2247911393642425,1.0830469131469729,0.2170643210411071
15,2,LossVal (epochs = 5),0.2353419512510299,0.9878788590431212,0.1803163886070251
15,2,LossVal (epochs = 30),0.1828768104314804,0.9815701246261596,0.3630497455596924
15,2,Random,0.3051128387451172,0.929958701133728,-0.0626919269561767
15,2,InfluenceSubsample,0.294737845659256,1.0155593156814575,-0.026556372642517
15,2,LeaveOneOut,0.2238898873329162,0.8492056131362915,0.2202033400535583
15,2,DataShapley,0.253288209438324,0.9762905836105348,0.1178105473518371
15,2,BetaShapley,0.2382806986570358,0.9462918043136596,0.1700809001922607
15,2,DataBanzhaf,0.2874152958393097,0.8704054951667786,-0.0010522603988647
15,2,DataOob,0.2902954816818237,0.8400278687477112,-0.0110838413238525
15,2,AME,0.2674310505390167,1.0826538801193235,0.0685517787933349
15,2,DVRL,0.3596877157688141,1.1943597793579102,-0.2527734041213989
15,2,KNNShapley,0.2228957861661911,1.0746121406555176,0.223665714263916
15,2,LavaEvaluator,0.2422004044055938,0.9712190628051758,0.1564287543296814
15,3,LossVal (epochs = 5),0.2171566039323806,0.8090934753417969,0.2436549663543701
15,3,LossVal (epochs = 30),0.2228663861751556,1.0454120635986328,0.2237681150436401
15,3,Random,0.2713122367858886,0.9016273617744446,0.0550337433815002
15,3,InfluenceSubsample,0.3426548838615417,1.0163062810897827,-0.1934489011764526
15,3,LeaveOneOut,0.3568138182163238,0.9739815592765808,-0.2427637577056884
15,3,DataShapley,0.3523456752300262,1.158254623413086,-0.2272013425827026
15,3,BetaShapley,0.2061692327260971,1.1131629943847656,0.2819234132766723
15,3,DataBanzhaf,0.2124252021312713,1.194637417793274,0.260134220123291
15,3,DataOob,0.2865766286849975,1.1843019723892212,0.001868724822998
15,3,AME,0.1842492222785949,1.1152024269104004,0.3582696318626404
15,3,DVRL,0.2869450449943542,0.8047484159469604,0.0005855560302734
15,3,KNNShapley,0.247773677110672,1.2131913900375366,0.1370173096656799
15,3,LavaEvaluator,0.3061498999595642,1.221887469291687,-0.0663039684295654
15,4,LossVal (epochs = 5),0.1931598037481308,0.9885694980621338,0.3272346258163452
15,4,LossVal (epochs = 30),0.2239933758974075,1.099167823791504,0.2198429107666015
15,4,Random,0.2313006371259689,1.045039415359497,0.1943920850753784
15,4,InfluenceSubsample,0.2141029983758926,0.992487370967865,0.2542905211448669
15,4,LeaveOneOut,0.2050328701734542,1.1859230995178225,0.2858813405036926
15,4,DataShapley,0.2426021844148636,1.0022460222244265,0.1550294160842895
15,4,BetaShapley,0.4239774346351623,1.0418014526367188,-0.4766910076141357
15,4,DataBanzhaf,0.2414304167032241,1.087636947631836,0.1591106057167053
15,4,DataOob,0.2568331658840179,0.9630608558654784,0.1054636240005493
15,4,AME,0.254349797964096,0.7546815872192383,0.1141130924224853
15,4,DVRL,0.2923453748226166,1.051684021949768,-0.0182235240936279
15,4,KNNShapley,0.1948972195386886,1.3735431432724,0.3211832642555237
15,4,LavaEvaluator,0.2482499778270721,0.9710202217102052,0.135358452796936
15,5,LossVal (epochs = 5),0.2625769674777984,0.8638086318969727,0.0854582786560058
15,5,LossVal (epochs = 30),0.3615991473197937,1.1371359825134275,-0.2594307661056518
15,5,Random,0.3431552052497864,1.0649346113204956,-0.1951915025711059
15,5,InfluenceSubsample,0.3399749994277954,0.7496671676635742,-0.184114933013916
15,5,LeaveOneOut,0.2202397137880325,1.060163974761963,0.2329167127609253
15,5,DataShapley,0.3054268956184387,1.0665441751480105,-0.0637857913970947
15,5,BetaShapley,0.4939922094345093,1.5551624298095703,-0.7205488681793213
15,5,DataBanzhaf,0.1997921019792556,1.0722817182540894,0.3041346073150635
15,5,DataOob,0.2582966089248657,1.059956192970276,0.1003665328025817
15,5,AME,0.5037166476249695,1.1968092918395996,-0.7544184923171997
15,5,DVRL,0.2282616198062896,1.0718265771865845,0.2049767971038818
15,5,KNNShapley,0.2935422658920288,0.9787297248840332,-0.0223921537399292
15,5,LavaEvaluator,0.2682226002216339,1.181833028793335,0.065794825553894
15,6,LossVal (epochs = 5),0.2377895712852478,0.8576226830482483,0.1717914938926696
15,6,LossVal (epochs = 30),0.3337592184543609,1.2118415832519531,-0.1624658107757568
15,6,Random,0.2204878479242324,0.9241669178009032,0.2320524454116821
15,6,InfluenceSubsample,0.2307589650154113,1.0594950914382937,0.196278691291809
15,6,LeaveOneOut,0.2786725461483001,0.7301299571990967,0.0293982625007629
15,6,DataShapley,0.2879281938076019,0.9594926238059998,-0.0028387308120727
15,6,BetaShapley,0.2841999232769012,0.933102011680603,0.010146677494049
15,6,DataBanzhaf,0.2504432499408722,0.9828524589538574,0.1277194023132324
15,6,DataOob,0.2447967827320099,1.1181751489639282,0.1473857164382934
15,6,AME,0.3205483853816986,0.906380832195282,-0.1164531707763671
15,6,DVRL,0.3125234544277191,1.0847313404083252,-0.0885026454925537
15,6,KNNShapley,0.3525340855121612,1.46602463722229,-0.2278577089309692
15,6,LavaEvaluator,0.2721658647060394,1.6634819507598877,0.0520606040954589
15,7,LossVal (epochs = 5),0.2652423977851867,1.252674221992493,0.0761746764183044
15,7,LossVal (epochs = 30),0.4117803871631622,1.642534852027893,-0.4342093467712402
15,7,Random,0.3256840705871582,1.006345510482788,-0.1343404054641723
15,7,InfluenceSubsample,0.4113884568214416,1.1594423055648804,-0.4328442811965942
15,7,LeaveOneOut,0.3741515874862671,0.8659587502479553,-0.3031502962112427
15,7,DataShapley,0.3007409572601318,0.9675177335739136,-0.0474648475646972
15,7,BetaShapley,0.2434175163507461,1.237444519996643,0.1521896123886108
15,7,DataBanzhaf,0.2457764148712158,0.9435258507728576,0.143973708152771
15,7,DataOob,0.2140820920467376,0.9875546097755432,0.2543633580207824
15,7,AME,0.1934867203235626,1.077835202217102,0.3260959386825561
15,7,DVRL,0.4332953095436096,1.539304494857788,-0.5091447830200195
15,7,KNNShapley,0.2192301154136657,1.1090537309646606,0.2364330291748047
15,7,LavaEvaluator,0.2377134412527084,0.9528643488883972,0.1720566153526306
15,8,LossVal (epochs = 5),0.2688517868518829,0.8843721151351929,0.063603401184082
15,8,LossVal (epochs = 30),0.2719579041004181,0.9263899326324464,0.0527849793434143
15,8,Random,0.2487888187170028,1.0670990943908691,0.1334816813468933
15,8,InfluenceSubsample,0.2250242978334427,1.3680437803268433,0.2162522077560424
15,8,LeaveOneOut,0.2808728218078613,1.182792901992798,0.0217347741127014
15,8,DataShapley,0.2954081892967224,0.8110493421554565,-0.0288910865783691
15,8,BetaShapley,0.3020737767219543,1.442851424217224,-0.0521070957183837
15,8,DataBanzhaf,0.2005718499422073,1.11150062084198,0.3014188408851623
15,8,DataOob,0.2042129039764404,0.9050923585891724,0.2887372374534607
15,8,AME,0.174747034907341,1.0061837434768677,0.3913652896881103
15,8,DVRL,0.2666493654251098,1.1624109745025637,0.0712742805480957
15,8,KNNShapley,0.2974520921707153,1.2142901420593262,-0.0360099077224731
15,8,LavaEvaluator,0.3018855154514313,1.0961248874664309,-0.0514513254165649
15,9,LossVal (epochs = 5),0.1955454349517822,0.7863081693649292,0.3189255595207214
15,9,LossVal (epochs = 30),0.2902770936489105,0.9621570110321044,-0.0110198259353637
15,9,Random,0.3005184531211853,1.40097177028656,-0.0466898679733276
15,9,InfluenceSubsample,0.1911827474832534,0.8741064667701721,0.3341205716133117
15,9,LeaveOneOut,0.2005214393138885,0.9333933591842652,0.3015943765640259
15,9,DataShapley,0.2438030242919922,1.0906476974487305,0.1508468985557556
15,9,BetaShapley,0.1626183241605758,1.2023608684539795,0.4336089491844177
15,9,DataBanzhaf,0.2992281317710876,0.9534631371498108,-0.0421957969665527
15,9,DataOob,0.2616864442825317,0.9764283299446106,0.088559865951538
15,9,AME,0.219529315829277,0.8665160536766052,0.2353909611701965
15,9,DVRL,0.334798514842987,1.2254869937896729,-0.1660854816436767
15,9,KNNShapley,0.2054774165153503,1.2059342861175537,0.2843329906463623
15,9,LavaEvaluator,0.1858323663473129,1.0129339694976809,0.3527556657791137
15,10,LossVal (epochs = 5),0.2109977304935455,0.9990872144699096,0.2651060223579407
15,10,LossVal (epochs = 30),0.3093723952770233,1.1469184160232544,-0.0775277614593505
15,10,Random,0.2406987845897674,0.8916002511978149,0.1616588234901428
15,10,InfluenceSubsample,0.2714071869850158,0.980613887310028,0.0547030568122863
15,10,LeaveOneOut,0.2711172699928283,1.1958791017532349,0.0557128190994262
15,10,DataShapley,0.2703432440757751,0.945709228515625,0.0584087371826171
15,10,BetaShapley,0.2454100996255874,1.0164207220077517,0.1452495455741882
15,10,DataBanzhaf,0.1722994893789291,1.0164580345153809,0.3998899459838867
15,10,DataOob,0.2463370561599731,1.329662203788757,0.1420210003852844
15,10,AME,0.2288109511137008,0.9401862621307372,0.2030634880065918
15,10,DVRL,0.2370131015777588,1.089476227760315,0.1744958758354187
15,10,KNNShapley,0.2282363474369049,1.0907551050186155,0.2050648331642151
15,10,LavaEvaluator,0.2391971945762634,1.2072833776474,0.1668887734413147
